,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
8024,2016-02-09 09:00:00,21.01,20.71,9750.0
8025,2016-02-09 10:00:00,20.73,20.72,9741.0
8026,2016-02-09 11:00:00,21.16,20.73,9765.0
8027,2016-02-09 12:00:00,21.3,20.73,9789.0
8028,2016-02-09 13:00:00,21.3,20.74,9760.0
8029,2016-02-09 14:00:00,20.79,20.74,9806.0
8030,2016-02-09 15:00:00,20.41,20.75,9811.0
8031,2016-02-09 16:00:00,19.61,20.75,9781.0
8032,2016-02-09 17:00:00,19.26,20.75,9810.0
8033,2016-02-09 18:00:00,19.85,20.75,10015.0
8034,2016-02-09 19:00:00,20.4,20.75,10220.0
8035,2016-02-09 20:00:00,20.37,20.76,10149.0
8036,2016-02-09 21:00:00,18.88,20.76,10032.0
8037,2016-02-09 22:00:00,16.16,20.75,9722.0
8038,2016-02-09 23:00:00,13.72,20.75,9379.0
8039,2016-02-09 00:00:00,13.94,20.75,9040.0
8040,2016-02-10 01:00:00,12.93,20.75,8810.0
8041,2016-02-10 02:00:00,13.31,20.75,8729.0
8042,2016-02-10 03:00:00,13.54,20.75,8649.0
8043,2016-02-10 04:00:00,13.54,20.76,8624.0
8044,2016-02-10 05:00:00,15.23,20.76,8662.0
8045,2016-02-10 06:00:00,14.96,20.76,8811.0
8046,2016-02-10 07:00:00,23.02,20.77,9378.0
8047,2016-02-10 08:00:00,26.96,20.78,9981.0
8048,2016-02-10 09:00:00,25.24,20.79,10047.0
8049,2016-02-10 10:00:00,23.55,20.8,10043.0
8050,2016-02-10 11:00:00,22.74,20.81,9932.0
8051,2016-02-10 12:00:00,22.13,20.81,9883.0
8052,2016-02-10 13:00:00,24.54,20.82,9869.0
8053,2016-02-10 14:00:00,30.48,20.83,9872.0
8054,2016-02-10 15:00:00,32.03,20.85,9905.0
8055,2016-02-10 16:00:00,32.93,20.87,9972.0
8056,2016-02-10 17:00:00,29.44,20.89,10134.0
8057,2016-02-10 18:00:00,31.11,20.91,10307.0
8058,2016-02-10 19:00:00,33.94,20.93,10372.0
8059,2016-02-10 20:00:00,30.56,20.95,10235.0
8060,2016-02-10 21:00:00,33.43,20.97,10083.0
8061,2016-02-10 22:00:00,24.73,20.98,9886.0
8062,2016-02-10 23:00:00,21.5,20.98,9533.0
8063,2016-02-10 00:00:00,20.98,20.98,9183.0
8064,2016-02-11 01:00:00,18.79,20.98,8965.0
8065,2016-02-11 02:00:00,16.55,20.98,8851.0
8066,2016-02-11 03:00:00,16.07,20.98,8819.0
8067,2016-02-11 04:00:00,15.97,20.98,8861.0
8068,2016-02-11 05:00:00,16.12,20.98,8916.0
8069,2016-02-11 06:00:00,16.14,20.98,9102.0
8070,2016-02-11 07:00:00,20.88,20.98,9532.0
8071,2016-02-11 08:00:00,21.2,20.98,10039.0
8072,2016-02-11 09:00:00,22.13,20.96,10066.0
8073,2016-02-11 10:00:00,22.85,20.97,10139.0
8074,2016-02-11 11:00:00,24.94,20.98,10117.0
8075,2016-02-11 12:00:00,22.87,20.98,10090.0
8076,2016-02-11 13:00:00,22.32,20.99,10042.0
8077,2016-02-11 14:00:00,22.32,21.0,10060.0
8078,2016-02-11 15:00:00,22.32,21.0,10046.0
8079,2016-02-11 16:00:00,22.32,21.0,10070.0
8080,2016-02-11 17:00:00,22.01,21.01,10095.0
8081,2016-02-11 18:00:00,21.93,21.01,10293.0
8082,2016-02-11 19:00:00,22.16,21.01,10516.0
8083,2016-02-11 20:00:00,22.32,21.01,10418.0
8084,2016-02-11 21:00:00,22.58,21.02,10260.0
8085,2016-02-11 22:00:00,22.26,21.02,10020.0
8086,2016-02-11 23:00:00,21.24,21.02,9649.0
8087,2016-02-11 00:00:00,21.39,21.02,9321.0
8088,2016-02-12 01:00:00,20.24,21.02,9133.0
8089,2016-02-12 02:00:00,19.35,21.02,9023.0
8090,2016-02-12 03:00:00,17.76,21.02,8946.0
8091,2016-02-12 04:00:00,16.44,21.02,8933.0
8092,2016-02-12 05:00:00,17.78,21.02,9043.0
8093,2016-02-12 06:00:00,19.04,21.01,9222.0
8094,2016-02-12 07:00:00,21.94,21.0,9637.0
8095,2016-02-12 08:00:00,21.64,21.0,10190.0
8096,2016-02-12 09:00:00,22.32,21.0,10321.0
